Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
02.06.2021 0:02;Sell Stop;0.11;USDJPY;109.331;109.406;108.726;02.06.2021 21:00;109.566;;;;cancelled
02.06.2021 0:02;Sell Stop;0.11;USDJPY;109.331;109.406;108.726;02.06.2021 21:00;109.566;;;;cancelled
02.06.2021 8:14;Buy;0.11;USDJPY;109.711;109.727;110.314;02.06.2021 15:10;109.726;-0.77;;янв.50;[sl]
02.06.2021 8:14;Buy;0.11;USDJPY;109.711;109.726;110.314;02.06.2021 15:10;109.725;-0.77;;янв.40;[sl]
02.06.2021 8:14;Buy;0.11;USDJPY;109.711;109.749;110.314;02.06.2021 15:09;109.746;-0.77;;мар.51;[sl]
02.06.2021 0:02;Sell Stop;0.11;USDJPY;109.331;109.406;108.726;02.06.2021 8:00;109.694;;;;cancelled
01.06.2021 5:35;Sell Stop;0.10;USDJPY;109.331;109.415;108.363;01.06.2021 21:00;109.412;;;;cancelled
01.06.2021 17:00;Buy Stop;0.10;USDJPY;109.709;109.622;110.314;01.06.2021 21:00;109.412;;;;cancelled
01.06.2021 0:03;Buy Stop;0.11;USDJPY;109.936;109.858;110.867;01.06.2021 21:00;109.411;;;;cancelled
01.06.2021 0:03;Buy Stop;0.11;USDJPY;109.936;109.858;110.867;01.06.2021 21:00;109.407;;;;cancelled
01.06.2021 15:00;Buy Stop;0.10;USDJPY;109.729;109.643;110.366;01.06.2021 17:00;109.549;;;;cancelled
01.06.2021 14:00;Buy Stop;0.10;USDJPY;109.748;109.662;110.415;01.06.2021 15:00;109.637;;;;cancelled
01.06.2021 13:00;Buy Stop;0.10;USDJPY;109.762;109.677;110.452;01.06.2021 14:00;109.588;;;;cancelled
01.06.2021 8:00;Buy Stop;0.10;USDJPY;109.796;109.712;110.540;01.06.2021 13:00;109.604;;;;cancelled
01.06.2021 7:00;Buy Stop;0.10;USDJPY;109.821;109.737;110.605;01.06.2021 8:00;109.514;;;;cancelled
01.06.2021 0:03;Buy Stop;0.11;USDJPY;109.936;109.858;110.867;01.06.2021 7:00;109.450;;;;cancelled
01.06.2021 4:31;Sell;0.11;USDJPY;109.353;109.432;108.423;01.06.2021 5:35;109.432;-0.77;;-7.94;[sl]
01.06.2021 4:31;Sell;0.11;USDJPY;109.353;109.432;108.423;01.06.2021 5:35;109.432;-0.77;;-7.94;[sl]
01.06.2021 4:31;Sell;0.11;USDJPY;109.353;109.432;108.423;01.06.2021 5:35;109.432;-0.77;;-7.94;[sl]
31.05.2021 16:11;Sell;0.11;USDJPY;109.636;109.591;108.735;31.05.2021 21:00;109.488;-0.77;;14.87;
31.05.2021 20:00;Buy Stop;0.10;USDJPY;110.043;109.958;111.145;31.05.2021 21:00;109.488;;;;cancelled
31.05.2021 0:37;Buy Stop;0.12;USDJPY;110.199;110.127;110.929;31.05.2021 21:00;109.488;;;;cancelled
31.05.2021 0:37;Buy Stop;0.12;USDJPY;110.199;110.127;110.929;31.05.2021 21:00;109.489;;;;cancelled
31.05.2021 0:37;Buy Stop;0.12;USDJPY;110.199;110.127;110.929;31.05.2021 20:00;109.484;;;;cancelled
31.05.2021 4:07;Sell;0.12;USDJPY;109.719;109.792;108.951;31.05.2021 9:44;109.794;-0.84;;-8.20;[sl]
28.05.2021 20:00;Sell Stop;0.11;USDJPY;109.452;109.532;108.257;28.05.2021 21:00;109.784;;;;cancelled
28.05.2021 17:00;Buy Stop;0.11;USDJPY;110.199;110.119;111.986;28.05.2021 21:00;109.787;;;;cancelled
28.05.2021 0:13;Sell Stop;0.13;USDJPY;109.037;109.107;107.618;28.05.2021 21:00;109.786;;;;cancelled
28.05.2021 0:13;Sell Stop;0.13;USDJPY;109.037;109.107;107.618;28.05.2021 21:00;109.782;;;;cancelled
28.05.2021 19:00;Sell Stop;0.11;USDJPY;109.344;109.424;107.976;28.05.2021 20:00;109.775;;;;cancelled
28.05.2021 18:00;Sell Stop;0.11;USDJPY;109.218;109.298;107.648;28.05.2021 19:00;109.846;;;;cancelled
28.05.2021 15:00;Sell Stop;0.11;USDJPY;109.082;109.159;107.474;28.05.2021 18:00;109.975;;;;cancelled
28.05.2021 14:15;Buy;0.12;USDJPY;109.960;109.974;111.429;28.05.2021 15:33;109.973;-0.84;;янв.42;[sl]
28.05.2021 13:00;Sell Stop;0.12;USDJPY;109.053;109.127;107.607;28.05.2021 15:00;110.045;;;;cancelled
28.05.2021 0:13;Sell Stop;0.13;USDJPY;109.037;109.107;107.618;28.05.2021 13:00;109.894;;;;cancelled
28.05.2021 3:26;Buy;0.13;USDJPY;109.926;109.854;111.343;28.05.2021 7:06;109.854;-0.91;;-8.52;[sl]
27.05.2021 19:00;Sell Stop;0.10;USDJPY;108.869;108.950;107.296;27.05.2021 21:00;109.848;;;;cancelled
27.05.2021 14:48;Buy;0.13;USDJPY;109.219;109.525;109.977;27.05.2021 21:00;109.848;-0.91;;74.44;
27.05.2021 0:07;Sell Stop;0.13;USDJPY;108.724;108.785;107.996;27.05.2021 21:00;109.848;;;;cancelled
27.05.2021 0:07;Sell Stop;0.13;USDJPY;108.724;108.785;107.996;27.05.2021 21:00;109.846;;;;cancelled
27.05.2021 18:00;Sell Stop;0.11;USDJPY;108.862;108.940;107.444;27.05.2021 19:00;109.817;;;;cancelled
27.05.2021 15:00;Sell Stop;0.12;USDJPY;108.851;108.916;108.205;27.05.2021 18:00;109.715;;;;cancelled
27.05.2021 13:12;Sell Stop;0.12;USDJPY;108.797;108.861;108.143;27.05.2021 15:00;109.230;;;;cancelled
27.05.2021 12:00;Sell Stop;0.12;USDJPY;108.786;108.850;108.114;27.05.2021 13:00;109.197;;;;cancelled
27.05.2021 11:00;Sell Stop;0.12;USDJPY;108.758;108.822;108.041;27.05.2021 12:00;109.173;;;;cancelled
27.05.2021 9:00;Sell Stop;0.12;USDJPY;108.754;108.818;108.031;27.05.2021 11:00;109.096;;;;cancelled
27.05.2021 2:00;Sell Stop;0.13;USDJPY;108.724;108.785;107.996;27.05.2021 9:00;109.073;;;;cancelled
27.05.2021 3:00;Buy;0.13;USDJPY;109.180;109.118;109.949;27.05.2021 5:05;109.118;-0.91;;-7.39;[sl]
27.05.2021 0:07;Sell Stop;0.13;USDJPY;108.698;108.759;107.928;27.05.2021 2:00;109.123;;;;cancelled
26.05.2021 18:31;Buy;0.11;USDJPY;109.070;109.003;109.890;26.05.2021 21:00;109.148;-0.77;;июл.86;
26.05.2021 14:00;Sell Stop;0.11;USDJPY;108.698;108.771;108.101;26.05.2021 21:00;109.148;;;;cancelled
26.05.2021 18:31;Buy;0.11;USDJPY;109.070;109.003;109.890;26.05.2021 21:00;109.148;-0.77;;июл.86;
26.05.2021 0:01;Sell Stop;0.11;USDJPY;108.559;108.627;107.740;26.05.2021 21:00;109.149;;;;cancelled
26.05.2021 18:31;Buy;0.11;USDJPY;109.071;109.003;109.890;26.05.2021 21:00;109.148;-0.77;;июл.76;
26.05.2021 0:01;Sell Stop;0.11;USDJPY;108.559;108.627;107.740;26.05.2021 21:00;109.148;;;;cancelled
26.05.2021 0:01;Sell Stop;0.11;USDJPY;108.559;108.627;107.740;26.05.2021 14:00;108.859;;;;cancelled
25.05.2021 17:04;Buy Stop;0.10;USDJPY;109.071;108.992;109.890;25.05.2021 21:00;108.776;;;;cancelled
25.05.2021 11:03;Sell Stop;0.11;USDJPY;108.559;108.633;107.882;25.05.2021 21:00;108.775;;;;cancelled
25.05.2021 15:52;Buy;0.10;USDJPY;108.982;108.904;109.656;25.05.2021 17:04;108.903;-0.70;;-7.25;[sl]
25.05.2021 15:52;Buy;0.13;USDJPY;108.998;108.928;109.471;25.05.2021 16:59;108.928;-0.91;;-8.35;[sl]
25.05.2021 15:52;Buy;0.13;USDJPY;108.998;108.928;109.471;25.05.2021 16:59;108.928;-0.91;;-8.35;[sl]
25.05.2021 8:00;Buy Stop;0.11;USDJPY;108.982;108.911;109.462;25.05.2021 15:00;108.871;;;;cancelled
25.05.2021 9:36;Sell;0.11;USDJPY;108.680;108.753;108.188;25.05.2021 11:03;108.761;-0.77;;-8.19;[sl]
25.05.2021 5:00;Buy Stop;0.11;USDJPY;108.991;108.920;109.485;25.05.2021 8:00;108.715;;;;cancelled
25.05.2021 4:18;Sell;0.12;USDJPY;108.695;108.764;108.219;25.05.2021 5:00;108.764;-0.84;;-7.61;[sl]
25.05.2021 4:18;Sell;0.12;USDJPY;108.696;108.764;108.219;25.05.2021 5:00;108.764;-0.84;;-7.50;[sl]
25.05.2021 0:02;Buy Stop;0.13;USDJPY;108.994;108.928;109.471;25.05.2021 5:00;108.751;;;;cancelled
25.05.2021 4:18;Sell;0.13;USDJPY;108.695;108.763;108.219;25.05.2021 4:56;108.762;-0.91;;-8.01;[sl]
24.05.2021 0:03;Buy Stop;0.12;USDJPY;109.005;108.935;109.634;24.05.2021 21:00;108.774;;;;cancelled
24.05.2021 20:00;Sell Stop;0.11;USDJPY;108.696;108.773;108.202;24.05.2021 21:00;108.774;;;;cancelled
24.05.2021 5:59;Buy Stop;0.12;USDJPY;109.005;108.933;109.634;24.05.2021 21:00;108.772;;;;cancelled
24.05.2021 0:03;Sell Stop;0.12;USDJPY;108.612;108.682;107.983;24.05.2021 21:00;108.772;;;;cancelled
24.05.2021 0:03;Sell Stop;0.12;USDJPY;108.612;108.682;107.983;24.05.2021 21:00;108.772;;;;cancelled
24.05.2021 5:59;Buy Stop;0.12;USDJPY;109.005;108.933;109.634;24.05.2021 21:00;108.772;;;;cancelled
24.05.2021 18:00;Sell Stop;0.11;USDJPY;108.679;108.756;108.157;24.05.2021 20:00;108.790;;;;cancelled
24.05.2021 17:00;Sell Stop;0.11;USDJPY;108.656;108.733;108.098;24.05.2021 18:00;108.736;;;;cancelled
24.05.2021 16:00;Sell Stop;0.11;USDJPY;108.645;108.722;108.069;24.05.2021 17:00;108.780;;;;cancelled
24.05.2021 0:03;Sell Stop;0.12;USDJPY;108.612;108.682;107.983;24.05.2021 16:00;108.901;;;;cancelled
21.05.2021 19:51;Buy;0.10;USDJPY;108.987;108.906;109.587;21.05.2021 22:00;108.925;-0.70;;-5.69;
21.05.2021 14:54;Sell Stop;0.11;USDJPY;108.612;108.691;107.946;21.05.2021 21:00;108.962;;;;cancelled
21.05.2021 0:02;Buy Stop;0.12;USDJPY;109.309;109.237;110.203;21.05.2021 21:00;108.963;;;;cancelled
21.05.2021 0:02;Buy Stop;0.12;USDJPY;109.309;109.237;110.203;21.05.2021 21:00;108.963;;;;cancelled
21.05.2021 17:00;Buy Stop;0.11;USDJPY;109.027;108.947;109.691;21.05.2021 19:00;108.940;;;;cancelled
21.05.2021 14:00;Buy Stop;0.11;USDJPY;109.028;108.949;109.694;21.05.2021 17:00;108.880;;;;cancelled
21.05.2021 11:01;Sell;0.11;USDJPY;108.675;108.756;107.892;21.05.2021 14:54;108.756;-0.77;;-8.19;[sl]
21.05.2021 13:00;Buy Stop;0.11;USDJPY;109.104;109.025;109.891;21.05.2021 14:00;108.683;;;;cancelled
21.05.2021 12:00;Buy Stop;0.11;USDJPY;109.154;109.076;109.997;21.05.2021 13:00;108.699;;;;cancelled
21.05.2021 11:00;Buy Stop;0.11;USDJPY;109.166;109.089;109.945;21.05.2021 12:00;108.636;;;;cancelled
21.05.2021 9:00;Buy Stop;0.11;USDJPY;109.171;109.095;109.912;21.05.2021 11:00;108.698;;;;cancelled
21.05.2021 8:29;Sell;0.12;USDJPY;108.729;108.801;107.801;21.05.2021 9:42;108.801;-0.84;;-7.94;[sl]
21.05.2021 8:00;Buy Stop;0.11;USDJPY;109.182;109.106;109.907;21.05.2021 9:00;108.744;;;;cancelled
21.05.2021 7:00;Buy Stop;0.11;USDJPY;109.205;109.129;109.967;21.05.2021 8:00;108.777;;;;cancelled
21.05.2021 6:00;Buy Stop;0.11;USDJPY;109.296;109.220;110.203;21.05.2021 7:00;108.861;;;;cancelled
21.05.2021 0:02;Buy Stop;0.12;USDJPY;109.309;109.237;110.203;21.05.2021 6:00;108.857;;;;cancelled
20.05.2021 18:00;Buy Stop;0.11;USDJPY;109.309;109.228;110.488;20.05.2021 21:00;108.812;;;;cancelled
20.05.2021 0:02;Sell Stop;0.13;USDJPY;108.572;108.640;107.348;20.05.2021 21:00;108.811;;;;cancelled
20.05.2021 9:08;Buy Stop;0.12;USDJPY;109.337;109.265;110.561;20.05.2021 21:00;108.812;;;;cancelled
20.05.2021 0:02;Sell Stop;0.13;USDJPY;108.572;108.640;107.348;20.05.2021 21:00;108.811;;;;cancelled
20.05.2021 0:02;Sell Stop;0.13;USDJPY;108.572;108.640;107.348;20.05.2021 21:00;108.810;;;;cancelled
20.05.2021 9:08;Buy Stop;0.12;USDJPY;109.337;109.265;110.561;20.05.2021 21:00;108.809;;;;cancelled
20.05.2021 0:02;Buy Stop;0.13;USDJPY;109.337;109.269;110.561;20.05.2021 18:00;108.854;;;;cancelled
19.05.2021 20:02;Sell Stop;0.09;USDJPY;108.572;108.669;107.348;19.05.2021 21:00;108.927;;;;cancelled
19.05.2021 15:02;Buy Stop;0.10;USDJPY;109.337;109.247;110.147;19.05.2021 21:00;108.931;;;;cancelled
19.05.2021 17:03;Sell;0.09;USDJPY;108.735;108.827;107.769;19.05.2021 20:02;108.836;-0.63;;-8.35;[sl]
19.05.2021 16:08;Sell;0.11;USDJPY;108.824;108.911;108.108;19.05.2021 16:25;108.910;-0.77;;-8.69;[sl]
19.05.2021 12:26;Buy;0.11;USDJPY;109.154;109.170;109.671;19.05.2021 15:02;109.167;-0.77;;янв.31;[sl]
19.05.2021 14:08;Buy;0.12;USDJPY;109.283;109.206;110.000;19.05.2021 14:55;109.207;-0.84;;-8.35;[sl]
19.05.2021 14:08;Buy;0.12;USDJPY;109.283;109.206;110.000;19.05.2021 14:55;109.207;-0.84;;-8.35;[sl]
19.05.2021 11:00;Buy Stop;0.11;USDJPY;109.210;109.125;109.816;19.05.2021 12:00;109.055;;;;cancelled
19.05.2021 8:00;Buy Stop;0.11;USDJPY;109.233;109.150;109.876;19.05.2021 11:00;109.079;;;;cancelled
19.05.2021 7:00;Buy Stop;0.11;USDJPY;109.248;109.165;109.915;19.05.2021 8:00;108.968;;;;cancelled
19.05.2021 0:01;Buy Stop;0.12;USDJPY;109.283;109.206;110.000;19.05.2021 7:00;108.932;;;;cancelled
19.05.2021 2:49;Sell;0.12;USDJPY;108.835;108.912;108.118;19.05.2021 3:02;108.913;-0.84;;-8.59;[sl]
18.05.2021 19:00;Buy Stop;0.10;USDJPY;109.283;109.189;110.000;18.05.2021 21:00;108.905;;;;cancelled
18.05.2021 16:08;Sell Stop;0.10;USDJPY;108.835;108.929;108.107;18.05.2021 21:00;108.903;;;;cancelled
18.05.2021 0:01;Buy Stop;0.11;USDJPY;109.502;109.419;110.185;18.05.2021 21:00;108.905;;;;cancelled
18.05.2021 0:01;Buy Stop;0.11;USDJPY;109.502;109.419;110.185;18.05.2021 21:00;108.905;;;;cancelled
18.05.2021 15:00;Buy Stop;0.10;USDJPY;109.290;109.197;109.992;18.05.2021 19:00;109.015;;;;cancelled
18.05.2021 15:43;Sell;0.10;USDJPY;108.851;108.944;108.091;18.05.2021 16:08;108.946;-0.70;;-8.72;[sl]
18.05.2021 13:00;Buy Stop;0.10;USDJPY;109.326;109.233;110.086;18.05.2021 15:00;108.946;;;;cancelled
18.05.2021 9:24;Sell;0.11;USDJPY;109.072;109.056;108.392;18.05.2021 14:10;109.058;-0.77;;янв.41;[sl]
18.05.2021 9:24;Sell;0.11;USDJPY;109.072;109.056;108.392;18.05.2021 14:10;109.058;-0.77;;янв.41;[sl]
18.05.2021 9:24;Sell;0.11;USDJPY;109.072;108.976;108.392;18.05.2021 13:13;108.976;-0.77;;сен.69;[sl]
18.05.2021 12:00;Buy Stop;0.10;USDJPY;109.339;109.246;110.120;18.05.2021 13:00;108.922;;;;cancelled
18.05.2021 11:00;Buy Stop;0.10;USDJPY;109.397;109.306;110.122;18.05.2021 12:00;108.860;;;;cancelled
18.05.2021 8:00;Buy Stop;0.11;USDJPY;109.401;109.314;109.923;18.05.2021 11:00;108.976;;;;cancelled
18.05.2021 7:00;Buy Stop;0.11;USDJPY;109.446;109.359;110.040;18.05.2021 8:00;109.206;;;;cancelled
18.05.2021 0:01;Buy Stop;0.11;USDJPY;109.502;109.419;110.185;18.05.2021 7:00;109.185;;;;cancelled
17.05.2021 13:00;Buy Stop;0.10;USDJPY;109.502;109.406;110.068;17.05.2021 21:00;109.127;;;;cancelled
17.05.2021 15:26;Sell Stop;0.09;USDJPY;109.075;109.172;108.392;17.05.2021 21:00;109.127;;;;cancelled
17.05.2021 1:00;Buy Stop;0.11;USDJPY;109.656;109.567;110.406;17.05.2021 21:00;109.126;;;;cancelled
17.05.2021 1:00;Buy Stop;0.11;USDJPY;109.656;109.567;110.406;17.05.2021 21:00;109.126;;;;cancelled
17.05.2021 13:07;Sell;0.10;USDJPY;109.148;109.244;108.519;17.05.2021 15:26;109.247;-0.70;;-9.06;[sl]
17.05.2021 12:00;Buy Stop;0.10;USDJPY;109.511;109.415;110.092;17.05.2021 13:00;109.200;;;;cancelled
17.05.2021 11:00;Buy Stop;0.09;USDJPY;109.541;109.445;110.170;17.05.2021 12:00;109.210;;;;cancelled
17.05.2021 9:36;Sell;0.11;USDJPY;109.185;109.277;108.437;17.05.2021 11:11;109.277;-0.77;;-9.26;[sl]
17.05.2021 9:36;Sell;0.11;USDJPY;109.185;109.277;108.437;17.05.2021 11:11;109.277;-0.77;;-9.26;[sl]
17.05.2021 9:36;Sell;0.11;USDJPY;109.185;109.276;108.437;17.05.2021 11:11;109.277;-0.77;;-9.26;[sl]
17.05.2021 10:00;Buy Stop;0.09;USDJPY;109.562;109.467;110.188;17.05.2021 11:00;109.253;;;;cancelled
17.05.2021 9:00;Buy Stop;0.10;USDJPY;109.612;109.518;110.292;17.05.2021 10:00;109.202;;;;cancelled
17.05.2021 8:00;Buy Stop;0.10;USDJPY;109.623;109.529;110.321;17.05.2021 9:00;109.337;;;;cancelled
17.05.2021 1:00;Buy Stop;0.11;USDJPY;109.656;109.567;110.406;17.05.2021 8:00;109.392;;;;cancelled
14.05.2021 19:00;Buy Stop;0.09;USDJPY;109.656;109.545;110.406;14.05.2021 21:00;109.429;;;;cancelled
14.05.2021 16:00;Sell Stop;0.09;USDJPY;109.187;109.298;108.379;14.05.2021 21:00;109.429;;;;cancelled
14.05.2021 0:05;Buy Stop;0.10;USDJPY;109.785;109.685;110.393;14.05.2021 21:00;109.429;;;;cancelled
14.05.2021 0:05;Buy Stop;0.10;USDJPY;109.785;109.685;110.393;14.05.2021 21:00;109.430;;;;cancelled
14.05.2021 14:00;Buy Stop;0.08;USDJPY;109.692;109.582;110.404;14.05.2021 19:00;109.373;;;;cancelled
14.05.2021 9:41;Sell;0.10;USDJPY;109.399;109.365;108.797;14.05.2021 16:00;109.365;-0.70;;03.ноя;[sl]
14.05.2021 9:41;Sell;0.09;USDJPY;109.399;109.379;108.797;14.05.2021 15:36;109.380;-0.63;;янв.56;[sl]
14.05.2021 9:41;Sell;0.09;USDJPY;109.399;109.365;108.797;14.05.2021 15:36;109.368;-0.63;;фев.55;[sl]
14.05.2021 13:00;Buy Stop;0.08;USDJPY;109.696;109.586;110.414;14.05.2021 14:00;109.362;;;;cancelled
14.05.2021 7:00;Buy Stop;0.09;USDJPY;109.751;109.646;110.305;14.05.2021 13:00;109.354;;;;cancelled
14.05.2021 0:05;Buy Stop;0.10;USDJPY;109.785;109.685;110.393;14.05.2021 7:00;109.562;;;;cancelled
13.05.2021 20:00;Sell Stop;0.09;USDJPY;109.232;109.341;108.347;13.05.2021 21:00;109.524;;;;cancelled
13.05.2021 4:00;Buy Stop;0.09;USDJPY;109.785;109.678;111.675;13.05.2021 21:00;109.525;;;;cancelled
13.05.2021 0:01;Sell Stop;0.10;USDJPY;108.546;108.648;106.690;13.05.2021 21:00;109.524;;;;cancelled
13.05.2021 0:01;Sell Stop;0.10;USDJPY;108.546;108.648;106.690;13.05.2021 21:00;109.524;;;;cancelled
13.05.2021 19:00;Sell Stop;0.09;USDJPY;108.898;109.006;107.479;13.05.2021 20:00;109.466;;;;cancelled
13.05.2021 18:00;Sell Stop;0.09;USDJPY;108.713;108.821;106.998;13.05.2021 19:00;109.571;;;;cancelled
13.05.2021 6:00;Sell Stop;0.09;USDJPY;108.662;108.770;106.865;13.05.2021 18:00;109.582;;;;cancelled
13.05.2021 5:00;Sell Stop;0.09;USDJPY;108.644;108.752;106.818;13.05.2021 6:00;109.624;;;;cancelled
13.05.2021 4:00;Sell Stop;0.09;USDJPY;108.604;108.711;106.714;13.05.2021 5:00;109.508;;;;cancelled
13.05.2021 0:01;Sell Stop;0.10;USDJPY;108.546;108.648;106.690;13.05.2021 4:00;109.608;;;;cancelled
13.05.2021 1:16;Buy;0.10;USDJPY;109.708;109.604;111.562;13.05.2021 3:50;109.604;-0.70;;-9.49;[sl]
12.05.2021 20:01;Sell Stop;0.09;USDJPY;108.455;108.562;106.559;12.05.2021 21:00;109.576;;;;cancelled
12.05.2021 16:44;Buy;0.10;USDJPY;109.211;109.292;110.588;12.05.2021 21:00;109.575;-0.70;;33.22;
12.05.2021 0:01;Sell Stop;0.12;USDJPY;108.349;108.428;107.338;12.05.2021 21:00;109.575;;;;cancelled
12.05.2021 0:01;Sell Stop;0.12;USDJPY;108.349;108.428;107.338;12.05.2021 21:00;109.577;;;;cancelled
12.05.2021 0:01;Sell Stop;0.12;USDJPY;108.349;108.428;107.338;12.05.2021 20:00;109.628;;;;cancelled
12.05.2021 15:30;Buy;0.12;USDJPY;109.006;108.902;109.992;12.05.2021 16:03;108.900;-0.84;;-11.68;[sl]
12.05.2021 15:30;Buy;0.11;USDJPY;108.995;109.012;109.797;12.05.2021 15:54;109.003;-0.77;;0.81;[sl]
12.05.2021 15:30;Buy;0.12;USDJPY;109.006;109.023;109.992;12.05.2021 15:54;109.021;-0.84;;янв.65;[sl]
12.05.2021 7:00;Buy Stop;0.11;USDJPY;108.978;108.890;109.984;12.05.2021 15:00;108.753;;;;cancelled
12.05.2021 0:01;Buy Stop;0.12;USDJPY;108.981;108.902;109.992;12.05.2021 7:00;108.851;;;;cancelled
11.05.2021 17:00;Sell Stop;0.10;USDJPY;108.349;108.440;107.338;11.05.2021 21:00;108.615;;;;cancelled
11.05.2021 14:00;Buy Stop;0.12;USDJPY;108.981;108.899;109.507;11.05.2021 21:00;108.616;;;;cancelled
11.05.2021 0:05;Buy Stop;0.13;USDJPY;109.055;108.979;109.996;11.05.2021 21:00;108.616;;;;cancelled
11.05.2021 0:05;Buy Stop;0.13;USDJPY;109.055;108.979;109.996;11.05.2021 21:00;108.615;;;;cancelled
11.05.2021 14:21;Sell;0.12;USDJPY;108.645;108.598;108.007;11.05.2021 16:43;108.598;-0.84;;май.19;[sl]
11.05.2021 16:02;Sell;0.13;USDJPY;108.453;108.543;107.526;11.05.2021 16:30;108.557;-0.91;;-12.45;[sl]
11.05.2021 16:02;Sell;0.13;USDJPY;108.453;108.543;107.526;11.05.2021 16:30;108.557;-0.91;;-12.45;[sl]
11.05.2021 0:06;Buy Stop;0.13;USDJPY;109.055;108.979;109.996;11.05.2021 14:00;108.756;;;;cancelled
11.05.2021 6:00;Sell Stop;0.12;USDJPY;108.557;108.637;107.760;11.05.2021 7:00;108.889;;;;cancelled
11.05.2021 5:00;Sell Stop;0.12;USDJPY;108.483;108.563;107.568;11.05.2021 6:00;108.887;;;;cancelled
11.05.2021 0:06;Sell Stop;0.13;USDJPY;108.467;108.543;107.526;11.05.2021 5:00;108.896;;;;cancelled
10.05.2021 19:00;Sell Stop;0.10;USDJPY;108.463;108.558;107.516;10.05.2021 21:00;108.836;;;;cancelled
10.05.2021 19:00;Buy Stop;0.10;USDJPY;109.055;108.960;110.002;10.05.2021 21:00;108.836;;;;cancelled
10.05.2021 0:01;Buy Stop;0.12;USDJPY;109.289;109.208;110.811;10.05.2021 21:00;108.837;;;;cancelled
10.05.2021 3:03;Sell Stop;0.11;USDJPY;108.338;108.423;106.816;10.05.2021 21:00;108.836;;;;cancelled
10.05.2021 0:01;Buy Stop;0.12;USDJPY;109.289;109.208;110.811;10.05.2021 21:00;108.848;;;;cancelled
10.05.2021 3:03;Sell Stop;0.11;USDJPY;108.338;108.423;106.816;10.05.2021 21:00;108.845;;;;cancelled
10.05.2021 0:01;Sell Stop;0.12;USDJPY;108.338;108.419;106.816;10.05.2021 19:00;108.706;;;;cancelled
10.05.2021 0:01;Buy Stop;0.12;USDJPY;109.289;109.208;110.811;10.05.2021 19:00;108.705;;;;cancelled
07.05.2021 20:00;Buy Stop;0.10;USDJPY;109.289;109.192;110.811;07.05.2021 21:00;108.686;;;;cancelled
07.05.2021 16:22;Sell Stop;0.10;USDJPY;108.338;108.435;106.636;07.05.2021 21:00;108.685;;;;cancelled
07.05.2021 0:01;Buy Stop;0.13;USDJPY;109.429;109.357;110.112;07.05.2021 21:00;108.687;;;;cancelled
07.05.2021 0:01;Buy Stop;0.13;USDJPY;109.429;109.357;110.112;07.05.2021 21:00;108.678;;;;cancelled
07.05.2021 11:00;Buy Stop;0.12;USDJPY;109.402;109.324;110.144;07.05.2021 20:00;108.667;;;;cancelled
07.05.2021 15:30;Sell;0.12;USDJPY;108.933;108.749;108.152;07.05.2021 16:22;108.753;-0.84;;19.86;[sl]
07.05.2021 9:00;Buy Stop;0.12;USDJPY;109.420;109.342;110.191;07.05.2021 11:00;109.150;;;;cancelled
07.05.2021 0:01;Buy Stop;0.13;USDJPY;109.429;109.357;110.112;07.05.2021 9:00;109.113;;;;cancelled
07.05.2021 3:01;Sell;0.13;USDJPY;109.000;109.074;108.319;07.05.2021 3:48;109.075;-0.91;;-8.94;[sl]
06.05.2021 14:00;Buy Stop;0.10;USDJPY;109.429;109.338;110.015;06.05.2021 21:00;109.112;;;;cancelled
06.05.2021 18:00;Sell Stop;0.10;USDJPY;109.034;109.125;108.402;06.05.2021 21:00;109.111;;;;cancelled
06.05.2021 0:03;Buy Stop;0.12;USDJPY;109.482;109.400;110.023;06.05.2021 21:00;109.112;;;;cancelled
06.05.2021 0:03;Buy Stop;0.12;USDJPY;109.482;109.400;110.023;06.05.2021 21:00;109.112;;;;cancelled
06.05.2021 17:11;Sell;0.11;USDJPY;109.063;109.154;108.477;06.05.2021 17:18;109.154;-0.77;;-9.17;[sl]
06.05.2021 12:30;Sell;0.12;USDJPY;109.142;109.227;108.603;06.05.2021 15:17;109.227;-0.84;;-9.34;[sl]
06.05.2021 12:30;Sell;0.12;USDJPY;109.142;109.227;108.603;06.05.2021 15:17;109.227;-0.84;;-9.34;[sl]
06.05.2021 12:30;Sell;0.12;USDJPY;109.142;109.226;108.603;06.05.2021 15:17;109.226;-0.84;;-9.23;[sl]
06.05.2021 13:00;Buy Stop;0.10;USDJPY;109.463;109.373;110.065;06.05.2021 14:00;109.113;;;;cancelled
06.05.2021 0:03;Buy Stop;0.12;USDJPY;109.482;109.400;110.023;06.05.2021 13:00;109.134;;;;cancelled
05.05.2021 20:00;Sell Stop;0.11;USDJPY;109.105;109.199;108.502;05.05.2021 21:00;109.257;;;;cancelled
05.05.2021 14:00;Buy Stop;0.11;USDJPY;109.482;109.389;110.184;05.05.2021 21:00;109.259;;;;cancelled
05.05.2021 0:15;Sell Stop;0.12;USDJPY;109.014;109.101;108.256;05.05.2021 21:00;109.257;;;;cancelled
05.05.2021 0:15;Buy Stop;0.12;USDJPY;109.488;109.401;110.246;05.05.2021 21:00;109.258;;;;cancelled
05.05.2021 0:15;Buy Stop;0.12;USDJPY;109.488;109.401;110.246;05.05.2021 21:00;109.258;;;;cancelled
